action;tote_batch_id;timestamp;location
add-to-batch_74;588;2022-11-08 13:14:00.239000;buffer
batch-full;batch-74;2022-11-08 13:14:00.239000;buffer
batch-release;batch-74;2022-11-08 13:14:00.239000;buffer
batch-pick-start;batch-74;2022-11-08 13:14:00.239000;buffer
new-batch;batch-75;2022-11-08 13:14:00.317000;buffer
add-to-batch_75;766;2022-11-08 13:14:00.317000;buffer
tote-finished;246;2022-11-08 13:14:05.380000;consolidation
add-to-batch_75;33;2022-11-08 13:14:07.958000;buffer
tote-finished;302;2022-11-08 13:14:11.819000;consolidation
tote-finished;72;2022-11-08 13:14:17.788000;consolidation
tote-finished;208;2022-11-08 13:14:23.517000;consolidation
tote-finished;996;2022-11-08 13:14:29.134000;consolidation
add-to-batch_75;538;2022-11-08 13:14:33.966000;buffer
tote-finished;215;2022-11-08 13:14:34.562000;consolidation
tote-finished;821;2022-11-08 13:14:41.436000;consolidation
batch-consolidate-end;batch-72;2022-11-08 13:14:45.625000;consolidation
tote-finished;310;2022-11-08 13:14:45.625000;consolidation
add-to-batch_75;917;2022-11-08 13:15:07.441000;buffer
add-to-batch_75;444;2022-11-08 13:15:14.682000;buffer
add-to-batch_75;580;2022-11-08 13:15:26.098000;buffer
add-to-batch_75;441;2022-11-08 13:15:30.529000;buffer
add-to-batch_75;827;2022-11-08 13:16:16.295000;buffer
add-to-batch_75;901;2022-11-08 13:16:23.912000;buffer
add-to-batch_75;907;2022-11-08 13:16:58.124000;buffer
add-to-batch_75;947;2022-11-08 13:17:30.369000;buffer
add-to-batch_75;585;2022-11-08 13:18:07.227000;buffer
batch-full;batch-75;2022-11-08 13:18:07.227000;buffer
batch-release;batch-75;2022-11-08 13:18:07.227000;buffer
batch-pick-start;batch-75;2022-11-08 13:18:07.227000;buffer
batch-pick-end;batch-73;2022-11-08 13:18:20.896000;buffer
batch-consolidate-start;batch-73;2022-11-08 13:18:20.896000;consolidation
tote-finished;15;2022-11-08 13:18:25.502000;consolidation
new-batch;batch-76;2022-11-08 13:18:28.704000;buffer
add-to-batch_76;139;2022-11-08 13:18:28.704000;buffer
tote-finished;269;2022-11-08 13:18:31.626000;consolidation
tote-finished;231;2022-11-08 13:18:36.460000;consolidation
tote-finished;49;2022-11-08 13:18:44.500000;consolidation
add-to-batch_76;98;2022-11-08 13:18:49.070000;buffer
tote-finished;732;2022-11-08 13:18:52.218000;consolidation
tote-finished;893;2022-11-08 13:18:58.993000;consolidation
tote-finished;924;2022-11-08 13:19:05.619000;consolidation
tote-finished;55;2022-11-08 13:19:10.710000;consolidation
add-to-batch_76;643;2022-11-08 13:19:14.026000;buffer
tote-finished;142;2022-11-08 13:19:16.714000;consolidation
add-to-batch_76;61;2022-11-08 13:19:18.179000;buffer
tote-finished;722;2022-11-08 13:19:21.841000;consolidation
tote-finished;411;2022-11-08 13:19:29.268000;consolidation
batch-consolidate-end;batch-73;2022-11-08 13:19:35.813000;consolidation
tote-finished;913;2022-11-08 13:19:35.813000;consolidation
add-to-batch_76;971;2022-11-08 13:20:18.709000;buffer
add-to-batch_76;27;2022-11-08 13:20:42.825000;buffer
add-to-batch_76;306;2022-11-08 13:20:55.273000;buffer
add-to-batch_76;91;2022-11-08 13:22:16.794000;buffer
add-to-batch_76;595;2022-11-08 13:22:30.478000;buffer
batch-pick-end;batch-74;2022-11-08 13:22:58.224000;buffer
batch-consolidate-start;batch-74;2022-11-08 13:22:58.224000;consolidation
tote-finished;956;2022-11-08 13:23:05.680000;consolidation
tote-finished;740;2022-11-08 13:23:11.256000;consolidation
tote-finished;841;2022-11-08 13:23:17.071000;consolidation
tote-finished;905;2022-11-08 13:23:23.263000;consolidation
add-to-batch_76;316;2022-11-08 13:23:28.794000;buffer
tote-finished;295;2022-11-08 13:23:30.120000;consolidation
tote-finished;980;2022-11-08 13:23:34.160000;consolidation
tote-finished;724;2022-11-08 13:23:38.295000;consolidation
tote-finished;456;2022-11-08 13:23:43.796000;consolidation
tote-finished;418;2022-11-08 13:23:47.939000;consolidation
tote-finished;702;2022-11-08 13:23:54.175000;consolidation
tote-finished;647;2022-11-08 13:23:59.279000;consolidation
batch-consolidate-end;batch-74;2022-11-08 13:24:05.967000;consolidation
tote-finished;588;2022-11-08 13:24:05.967000;consolidation
add-to-batch_76;199;2022-11-08 13:25:00.737000;buffer
add-to-batch_76;628;2022-11-08 13:25:13.527000;buffer
batch-full;batch-76;2022-11-08 13:25:13.527000;buffer
batch-release;batch-76;2022-11-08 13:25:13.527000;buffer
batch-pick-start;batch-76;2022-11-08 13:25:13.527000;buffer
new-batch;batch-77;2022-11-08 13:25:39.016000;buffer
add-to-batch_77;742;2022-11-08 13:25:39.016000;buffer
add-to-batch_77;783;2022-11-08 13:25:40.870000;buffer
add-to-batch_77;48;2022-11-08 13:25:40.881000;buffer
add-to-batch_77;398;2022-11-08 13:26:08.727000;buffer
add-to-batch_77;50;2022-11-08 13:26:12.242000;buffer
add-to-batch_77;938;2022-11-08 13:26:17.464000;buffer
add-to-batch_77;692;2022-11-08 13:26:38.931000;buffer
add-to-batch_77;939;2022-11-08 13:26:55.532000;buffer
batch-pick-end;batch-75;2022-11-08 13:27:17.989000;buffer
batch-consolidate-start;batch-75;2022-11-08 13:27:17.989000;consolidation
tote-finished;766;2022-11-08 13:27:22.422000;consolidation
tote-finished;33;2022-11-08 13:27:27.381000;consolidation
add-to-batch_77;314;2022-11-08 13:27:27.612000;buffer
add-to-batch_77;937;2022-11-08 13:27:31.254000;buffer
tote-finished;538;2022-11-08 13:27:33.109000;consolidation
tote-finished;917;2022-11-08 13:27:40.471000;consolidation
tote-finished;444;2022-11-08 13:27:45.709000;consolidation
tote-finished;580;2022-11-08 13:27:51.823000;consolidation
tote-finished;441;2022-11-08 13:27:59.094000;consolidation
tote-finished;827;2022-11-08 13:28:06.624000;consolidation
tote-finished;901;2022-11-08 13:28:11.731000;consolidation
add-to-batch_77;497;2022-11-08 13:28:14.308000;buffer
tote-finished;907;2022-11-08 13:28:19.068000;consolidation
tote-finished;947;2022-11-08 13:28:24.837000;consolidation
batch-consolidate-end;batch-75;2022-11-08 13:28:30.209000;consolidation
tote-finished;585;2022-11-08 13:28:30.209000;consolidation
add-to-batch_77;633;2022-11-08 13:28:53.599000;buffer
batch-full;batch-77;2022-11-08 13:28:53.599000;buffer
batch-release;batch-77;2022-11-08 13:28:53.599000;buffer
batch-pick-start;batch-77;2022-11-08 13:28:53.599000;buffer
new-batch;batch-78;2022-11-08 13:30:44.901000;buffer
add-to-batch_78;220;2022-11-08 13:30:44.901000;buffer
add-to-batch_78;43;2022-11-08 13:31:36.806000;buffer
add-to-batch_78;119;2022-11-08 13:32:16.823000;buffer
add-to-batch_78;979;2022-11-08 13:32:56.632000;buffer
add-to-batch_78;7;2022-11-08 13:33:02.988000;buffer
add-to-batch_78;70;2022-11-08 13:33:21.924000;buffer
add-to-batch_78;942;2022-11-08 13:33:26.843000;buffer
add-to-batch_78;888;2022-11-08 13:33:28.922000;buffer
add-to-batch_78;132;2022-11-08 13:34:10.642000;buffer
add-to-batch_78;774;2022-11-08 13:34:22.242000;buffer
add-to-batch_78;167;2022-11-08 13:34:45.629000;buffer
add-to-batch_78;83;2022-11-08 13:34:46.312000;buffer
batch-full;batch-78;2022-11-08 13:34:46.312000;buffer
batch-release;batch-78;2022-11-08 13:34:46.312000;buffer
batch-pick-start;batch-78;2022-11-08 13:34:46.312000;buffer
new-batch;batch-79;2022-11-08 13:34:47.727000;buffer
add-to-batch_79;284;2022-11-08 13:34:47.727000;buffer
add-to-batch_79;621;2022-11-08 13:35:07.234000;buffer
add-to-batch_79;932;2022-11-08 13:35:45.122000;buffer
batch-pick-end;batch-76;2022-11-08 13:35:49.169000;buffer
batch-consolidate-start;batch-76;2022-11-08 13:35:49.169000;consolidation
batch-pick-end;batch-77;2022-11-08 13:35:55.743000;buffer
batch-consolidate-start;batch-77;2022-11-08 13:35:55.743000;consolidation
tote-finished;139;2022-11-08 13:35:56.585000;consolidation
tote-finished;742;2022-11-08 13:36:01.432000;consolidation
tote-finished;98;2022-11-08 13:36:03.246000;consolidation
tote-finished;783;2022-11-08 13:36:08.125000;consolidation
tote-finished;643;2022-11-08 13:36:09.612000;consolidation
tote-finished;48;2022-11-08 13:36:13.060000;consolidation
tote-finished;61;2022-11-08 13:36:16.636000;consolidation
tote-finished;398;2022-11-08 13:36:19.913000;consolidation
tote-finished;971;2022-11-08 13:36:21.367000;consolidation
tote-finished;50;2022-11-08 13:36:26.701000;consolidation
tote-finished;27;2022-11-08 13:36:28.175000;consolidation
tote-finished;938;2022-11-08 13:36:32.697000;consolidation
tote-finished;306;2022-11-08 13:36:35.949000;consolidation
tote-finished;692;2022-11-08 13:36:36.812000;consolidation
tote-finished;91;2022-11-08 13:36:41.910000;consolidation
tote-finished;939;2022-11-08 13:36:43.218000;consolidation
tote-finished;595;2022-11-08 13:36:48.581000;consolidation
tote-finished;314;2022-11-08 13:36:51.007000;consolidation
tote-finished;316;2022-11-08 13:36:52.816000;consolidation
tote-finished;937;2022-11-08 13:36:55.840000;consolidation
add-to-batch_79;298;2022-11-08 13:36:57.666000;buffer
tote-finished;199;2022-11-08 13:36:59.148000;consolidation
tote-finished;497;2022-11-08 13:37:01.329000;consolidation
add-to-batch_79;413;2022-11-08 13:37:02.843000;buffer
add-to-batch_79;453;2022-11-08 13:37:04;buffer
batch-consolidate-end;batch-76;2022-11-08 13:37:04.128000;consolidation
tote-finished;628;2022-11-08 13:37:04.128000;consolidation
batch-consolidate-end;batch-77;2022-11-08 13:37:07.162000;consolidation
tote-finished;633;2022-11-08 13:37:07.162000;consolidation
add-to-batch_79;18;2022-11-08 13:38:22.206000;buffer
add-to-batch_79;426;2022-11-08 13:38:29.265000;buffer
add-to-batch_79;277;2022-11-08 13:38:50.667000;buffer
add-to-batch_79;955;2022-11-08 13:39:43.151000;buffer
add-to-batch_79;598;2022-11-08 13:40:32.670000;buffer
add-to-batch_79;886;2022-11-08 13:40:46.121000;buffer
batch-full;batch-79;2022-11-08 13:40:46.121000;buffer
batch-release;batch-79;2022-11-08 13:40:46.121000;buffer
batch-pick-start;batch-79;2022-11-08 13:40:46.121000;buffer
new-batch;batch-80;2022-11-08 13:40:50.359000;buffer
add-to-batch_80;661;2022-11-08 13:40:50.359000;buffer
add-to-batch_80;108;2022-11-08 13:42:30.036000;buffer
add-to-batch_80;929;2022-11-08 13:44:01.647000;buffer
add-to-batch_80;317;2022-11-08 13:44:23.224000;buffer
add-to-batch_80;881;2022-11-08 13:44:34.397000;buffer
add-to-batch_80;340;2022-11-08 13:44:45.603000;buffer
batch-pick-end;batch-78;2022-11-08 13:44:56.616000;buffer
batch-consolidate-start;batch-78;2022-11-08 13:44:56.616000;consolidation
tote-finished;220;2022-11-08 13:45:02.900000;consolidation
tote-finished;43;2022-11-08 13:45:08.234000;consolidation
add-to-batch_80;490;2022-11-08 13:45:08.983000;buffer
add-to-batch_80;789;2022-11-08 13:45:09.066000;buffer
tote-finished;119;2022-11-08 13:45:14.026000;consolidation
tote-finished;979;2022-11-08 13:45:20.694000;consolidation
add-to-batch_80;651;2022-11-08 13:45:25.691000;buffer
tote-finished;7;2022-11-08 13:45:27.486000;consolidation
tote-finished;70;2022-11-08 13:45:34.300000;consolidation
tote-finished;942;2022-11-08 13:45:40.968000;consolidation
add-to-batch_80;556;2022-11-08 13:45:41.337000;buffer
tote-finished;888;2022-11-08 13:45:46.521000;consolidation
tote-finished;132;2022-11-08 13:45:50.202000;consolidation
tote-finished;774;2022-11-08 13:45:57.038000;consolidation
add-to-batch_80;385;2022-11-08 13:46:01.271000;buffer
tote-finished;167;2022-11-08 13:46:04.053000;consolidation
batch-consolidate-end;batch-78;2022-11-08 13:46:09.488000;consolidation
tote-finished;83;2022-11-08 13:46:09.488000;consolidation
add-to-batch_80;676;2022-11-08 13:46:49.207000;buffer
batch-full;batch-80;2022-11-08 13:46:49.207000;buffer
batch-release;batch-80;2022-11-08 13:46:49.207000;buffer
batch-pick-start;batch-80;2022-11-08 13:46:49.207000;buffer
new-batch;batch-81;2022-11-08 13:47:03.209000;buffer
add-to-batch_81;448;2022-11-08 13:47:03.209000;buffer
add-to-batch_81;634;2022-11-08 13:47:04.278000;buffer
add-to-batch_81;479;2022-11-08 13:47:39.991000;buffer
add-to-batch_81;103;2022-11-08 13:47:44.346000;buffer
add-to-batch_81;796;2022-11-08 13:48:44.242000;buffer
add-to-batch_81;472;2022-11-08 13:49:19.910000;buffer
add-to-batch_81;615;2022-11-08 13:49:57.424000;buffer
add-to-batch_81;318;2022-11-08 13:50:00.397000;buffer
add-to-batch_81;478;2022-11-08 13:50:12.287000;buffer
batch-pick-end;batch-79;2022-11-08 13:52:09.833000;buffer
batch-consolidate-start;batch-79;2022-11-08 13:52:09.833000;consolidation
tote-finished;284;2022-11-08 13:52:15.667000;consolidation
add-to-batch_81;429;2022-11-08 13:52:16.174000;buffer
tote-finished;621;2022-11-08 13:52:20.581000;consolidation
tote-finished;932;2022-11-08 13:52:26.059000;consolidation
tote-finished;298;2022-11-08 13:52:34.395000;consolidation
tote-finished;413;2022-11-08 13:52:40.463000;consolidation
tote-finished;453;2022-11-08 13:52:45.500000;consolidation
tote-finished;18;2022-11-08 13:52:52.838000;consolidation
tote-finished;426;2022-11-08 13:52:58.884000;consolidation
tote-finished;277;2022-11-08 13:53:06.283000;consolidation
tote-finished;955;2022-11-08 13:53:14.576000;consolidation
tote-finished;598;2022-11-08 13:53:21.097000;consolidation
add-to-batch_81;769;2022-11-08 13:53:22.569000;buffer
batch-consolidate-end;batch-79;2022-11-08 13:53:26.987000;consolidation
tote-finished;886;2022-11-08 13:53:26.987000;consolidation
add-to-batch_81;93;2022-11-08 13:53:28.044000;buffer
batch-full;batch-81;2022-11-08 13:53:28.044000;buffer
batch-release;batch-81;2022-11-08 13:53:28.044000;buffer
batch-pick-start;batch-81;2022-11-08 13:53:28.044000;buffer
new-batch;batch-82;2022-11-08 13:53:57.693000;buffer
add-to-batch_82;518;2022-11-08 13:53:57.693000;buffer
add-to-batch_82;511;2022-11-08 13:54:33.137000;buffer
add-to-batch_82;275;2022-11-08 13:54:45.940000;buffer
add-to-batch_82;304;2022-11-08 13:55:22.551000;buffer
batch-pick-end;batch-80;2022-11-08 13:55:32.292000;buffer
batch-consolidate-start;batch-80;2022-11-08 13:55:32.292000;consolidation
tote-finished;661;2022-11-08 13:55:37.894000;consolidation
tote-finished;108;2022-11-08 13:55:43.086000;consolidation
add-to-batch_82;297;2022-11-08 13:55:43.459000;buffer
tote-finished;929;2022-11-08 13:55:48.509000;consolidation
tote-finished;317;2022-11-08 13:55:54.697000;consolidation
tote-finished;881;2022-11-08 13:56:01.757000;consolidation
tote-finished;340;2022-11-08 13:56:06.505000;consolidation
tote-finished;490;2022-11-08 13:56:10.976000;consolidation
tote-finished;789;2022-11-08 13:56:16.870000;consolidation
add-to-batch_82;644;2022-11-08 13:56:22.947000;buffer
tote-finished;651;2022-11-08 13:56:23.322000;consolidation
add-to-batch_82;715;2022-11-08 13:56:26.903000;buffer
tote-finished;556;2022-11-08 13:56:30.237000;consolidation
tote-finished;385;2022-11-08 13:56:37.992000;consolidation
batch-consolidate-end;batch-80;2022-11-08 13:56:43.313000;consolidation
tote-finished;676;2022-11-08 13:56:43.313000;consolidation
add-to-batch_82;395;2022-11-08 13:56:48.580000;buffer
add-to-batch_82;69;2022-11-08 13:56:48.617000;buffer
add-to-batch_82;983;2022-11-08 13:56:59.129000;buffer
add-to-batch_82;437;2022-11-08 13:57:09.847000;buffer
add-to-batch_82;19;2022-11-08 13:57:34.745000;buffer
batch-full;batch-82;2022-11-08 13:57:34.745000;buffer
batch-release;batch-82;2022-11-08 13:57:34.745000;buffer
batch-pick-start;batch-82;2022-11-08 13:57:34.745000;buffer
new-batch;batch-83;2022-11-08 13:57:56.435000;buffer
add-to-batch_83;988;2022-11-08 13:57:56.435000;buffer
add-to-batch_83;419;2022-11-08 13:58:45.677000;buffer
add-to-batch_83;194;2022-11-08 13:59:26.108000;buffer
add-to-batch_83;292;2022-11-08 13:59:57.975000;buffer
batch-pick-end;batch-81;2022-11-08 14:01:11.082000;buffer
batch-consolidate-start;batch-81;2022-11-08 14:01:11.082000;consolidation
tote-finished;448;2022-11-08 14:01:18.580000;consolidation
tote-finished;634;2022-11-08 14:01:24.959000;consolidation
tote-finished;479;2022-11-08 14:01:30.063000;consolidation
tote-finished;103;2022-11-08 14:01:35.090000;consolidation
tote-finished;796;2022-11-08 14:01:42.678000;consolidation
tote-finished;472;2022-11-08 14:01:49.199000;consolidation
tote-finished;615;2022-11-08 14:01:56.015000;consolidation
tote-finished;318;2022-11-08 14:02:01.285000;consolidation
tote-finished;478;2022-11-08 14:02:07.050000;consolidation
tote-finished;429;2022-11-08 14:02:13.323000;consolidation
tote-finished;769;2022-11-08 14:02:19.388000;consolidation
batch-consolidate-end;batch-81;2022-11-08 14:02:25.521000;consolidation
tote-finished;93;2022-11-08 14:02:25.521000;consolidation
batch-timeout;batch-83;2022-11-08 14:07:56.435000;buffer
batch-release;batch-83;2022-11-08 14:07:56.435000;buffer
batch-pick-start;batch-83;2022-11-08 14:07:56.435000;buffer
batch-pick-end;batch-82;2022-11-08 14:10:38.045000;buffer
batch-consolidate-start;batch-82;2022-11-08 14:10:38.045000;consolidation
tote-finished;518;2022-11-08 14:10:45.223000;consolidation
tote-finished;511;2022-11-08 14:10:51.766000;consolidation
batch-pick-end;batch-83;2022-11-08 14:10:52.817000;buffer
batch-consolidate-start;batch-83;2022-11-08 14:10:52.817000;consolidation
tote-finished;275;2022-11-08 14:10:56.707000;consolidation
tote-finished;988;2022-11-08 14:10:57.343000;consolidation
tote-finished;419;2022-11-08 14:11:01.644000;consolidation
tote-finished;304;2022-11-08 14:11:03.531000;consolidation
tote-finished;194;2022-11-08 14:11:07.559000;consolidation
tote-finished;297;2022-11-08 14:11:09.874000;consolidation
batch-consolidate-end;batch-83;2022-11-08 14:11:11.317000;consolidation
tote-finished;292;2022-11-08 14:11:11.317000;consolidation
tote-finished;644;2022-11-08 14:11:15.966000;consolidation
tote-finished;715;2022-11-08 14:11:22.239000;consolidation
tote-finished;395;2022-11-08 14:11:27.818000;consolidation
tote-finished;69;2022-11-08 14:11:31.989000;consolidation
tote-finished;983;2022-11-08 14:11:39.074000;consolidation
tote-finished;437;2022-11-08 14:11:43.882000;consolidation
batch-consolidate-end;batch-82;2022-11-08 14:11:49.415000;consolidation
tote-finished;19;2022-11-08 14:11:49.415000;consolidation
